104, 0.0, 0
128, 0.0, 0
110, 0.0, 0
134, 0.0, 0
148, 0.0, 0
102, 0.0, 0
90, 0.0, 0
94, 0.0, 0
98, 0.0, 0
121, 0.0, 0
116, 0.0, 0
125, 0.0, 0
142, 0.0, 0
147, 0.0, 0
21, 0.0, 0
1729, 0.0, 0
135, 0.0, 0
95, 0.0, 0
133, 0.0, 0
91, 0.0, 0
151, 0.0, 0
139, 0.0, 0
78, 0.0, 0
130, 0.0, 0
107, 0.0, 0
114, 0.0, 0
107, 0.122, 1
139, 0.0, 0
134, 0.3360000000000001, 1
104, 0.031, 1
125, 0.0, 0
21, 0.0, 0
147, 0.122, 1
121, 0.0, 0
95, 0.0, 0
94, 0.0, 0
128, 0.0, 0
90, 0.0, 0
142, 1.2840000000000003, 2
133, 0.0, 0
102, 0.0, 0
98, 0.213, 2
148, 0.8590000000000005, 3
114, 0.346, 2
135, 0.4540000000000002, 1
91, 0.8640000000000005, 1
116, 0.0, 0
151, 0.0, 0
110, 1.5520000000000003, 3
130, 0.0, 0
78, 2.7909999999999995, 5
1729, 6.648000000000003, 5
