128, 0.0, 0
142, 0.0, 0
98, 0.0, 0
116, 0.0, 0
135, 0.0, 0
133, 0.0, 0
90, 0.0, 0
125, 0.0, 0
147, 0.0, 0
121, 0.0, 0
95, 0.0, 0
21, 0.0, 0
151, 0.0, 0
94, 0.0, 0
78, 0.0, 0
139, 0.0, 0
114, 0.0, 0
130, 0.0, 0
110, 0.0, 0
134, 0.0, 0
104, 0.0, 0
102, 0.0, 0
107, 0.0, 0
148, 0.0, 0
1729, 0.0, 0
91, 0.0, 0
107, 0.122, 1
139, 0.0, 0
104, 0.03, 1
1729, 1.4820000000000004, 2
125, 0.0, 0
142, 0.0, 0
134, 1.3520000000000005, 2
21, 0.0, 0
133, 0.0, 0
121, 0.0, 0
147, 0.249, 1
102, 0.0, 0
90, 0.0, 0
95, 0.0, 0
128, 0.0, 0
94, 0.0, 0
110, 0.6060000000000003, 3
98, 0.30600000000000005, 3
116, 0.0, 0
148, 0.9400000000000006, 3
135, 0.4530000000000002, 1
114, 0.39900000000000013, 2
151, 0.0, 0
91, 0.8870000000000006, 1
130, 0.0, 0
78, 2.8019999999999987, 5
