121, 0.0, 0
90, 0.0, 0
125, 0.0, 0
107, 0.0, 0
91, 0.0, 0
147, 0.0, 0
139, 0.0, 0
78, 0.0, 0
95, 0.0, 0
110, 0.0, 0
102, 0.0, 0
94, 0.0, 0
114, 0.0, 0
128, 0.0, 0
142, 0.0, 0
134, 0.0, 0
104, 0.0, 0
21, 0.0, 0
116, 0.0, 0
1729, 0.0, 0
135, 0.0, 0
148, 0.0, 0
133, 0.0, 0
151, 0.0, 0
130, 0.0, 0
98, 0.0, 0
107, 0.09, 1
139, 0.0, 0
104, 0.031, 1
125, 0.0, 0
134, 1.3050000000000004, 2
142, 0.274, 1
21, 0.0, 0
1729, 1.8959999999999997, 1
121, 0.0, 0
147, 0.212, 1
90, 0.0, 0
94, 0.0, 0
95, 0.0, 0
128, 0.0, 0
133, 0.0, 0
102, 0.0, 0
148, 0.9090000000000006, 4
110, 0.8510000000000005, 2
135, 0.42400000000000015, 1
98, 0.3330000000000001, 3
114, 0.4580000000000002, 2
91, 0.9780000000000006, 1
116, 0.0, 0
151, 0.0, 0
130, 0.0, 0
78, 2.8009999999999993, 5
