21, 0.0, 0
125, 0.0, 0
98, 0.0, 0
148, 0.0, 0
107, 0.0, 0
147, 0.0, 0
95, 0.0, 0
139, 0.0, 0
91, 0.0, 0
121, 0.0, 0
102, 0.0, 0
90, 0.0, 0
114, 0.0, 0
78, 0.0, 0
110, 0.0, 0
94, 0.0, 0
104, 0.0, 0
1729, 0.0, 0
151, 0.0, 0
142, 0.0, 0
133, 0.0, 0
130, 0.0, 0
135, 0.0, 0
116, 0.0, 0
134, 0.0, 0
128, 0.0, 0
107, 0.0, 0
104, 0.27, 1
125, 0.0, 0
142, 0.0, 0
21, 0.0, 0
148, 0.5449999999999999, 2
90, 0.0, 0
110, 0.134, 1
121, 0.0, 0
133, 0.0, 0
78, 1.361, 3
130, 0.0, 0
98, 0.465, 1
114, 0.471, 1
116, 0.0, 0
95, 0.0, 0
135, 0.0, 0
147, 0.533, 1
151, 0.0, 0
91, 0.0, 0
128, 0.0, 0
94, 0.0, 0
134, 2.4349999999999996, 2
102, 0.0, 0
139, 17.796999999999993, 1
1729, 18.561999999999998, 1
