135, 0.0, 0
133, 0.0, 0
107, 0.0, 0
95, 0.0, 0
151, 0.0, 0
114, 0.0, 0
21, 0.0, 0
104, 0.0, 0
91, 0.0, 0
128, 0.0, 0
139, 0.0, 0
130, 0.0, 0
94, 0.0, 0
90, 0.0, 0
148, 0.0, 0
78, 0.0, 0
125, 0.0, 0
121, 0.0, 0
110, 0.0, 0
102, 0.0, 0
147, 0.0, 0
134, 0.0, 0
142, 0.0, 0
116, 0.0, 0
98, 0.0, 0
1729, 0.0, 0
107, 0.155, 1
139, 0.0, 0
1729, 1.0070000000000006, 2
104, 0.7310000000000004, 1
134, 1.3330000000000006, 2
125, 0.0, 0
142, 0.30300000000000005, 1
21, 0.0, 0
147, 0.092, 1
121, 0.0, 0
90, 0.0, 0
94, 0.0, 0
95, 0.0, 0
128, 0.0, 0
133, 0.0, 0
102, 0.0, 0
98, 0.243, 3
148, 0.9090000000000006, 3
114, 0.30500000000000005, 1
135, 0.4550000000000002, 1
91, 0.8930000000000006, 1
116, 0.0, 0
151, 0.0, 0
130, 0.0, 0
78, 2.898999999999999, 5
110, 3.091999999999998, 4
