134, 0.0, 0
130, 0.0, 0
78, 0.0, 0
95, 0.0, 0
128, 0.0, 0
142, 0.0, 0
116, 0.0, 0
148, 0.0, 0
98, 0.0, 0
135, 0.0, 0
94, 0.0, 0
21, 0.0, 0
121, 0.0, 0
147, 0.0, 0
125, 0.0, 0
133, 0.0, 0
151, 0.0, 0
91, 0.0, 0
107, 0.0, 0
90, 0.0, 0
139, 0.0, 0
114, 0.0, 0
110, 0.0, 0
104, 0.0, 0
1729, 0.0, 0
102, 0.0, 0
107, 0.091, 1
139, 2.7049999999999983, 3
104, 0.031, 1
125, 0.0, 0
21, 0.0, 0
121, 0.0, 0
90, 0.0, 0
94, 0.0, 0
95, 0.0, 0
147, 0.42300000000000015, 1
128, 0.0, 0
133, 0.0, 0
91, 0.091, 1
102, 0.0, 0
142, 1.5520000000000003, 3
134, 3.0669999999999966, 2
98, 0.246, 3
135, 0.42200000000000015, 1
114, 0.4570000000000002, 2
148, 1.1430000000000007, 3
116, 0.0, 0
151, 0.0, 0
130, 0.0, 0
110, 1.92, 3
78, 16.323999999999998, 6
1729, 3.801999999999997, 5
